date,actual_send_rate,predicted_send_probability,grade_only_expected_send_probability,performance_residual,attempts,mean_grade,readiness
2025-10-21,0.18181818181818182,0.6976898474730554,0.6580486166617547,-0.4762304348435729,11,4.0,1546.5676679304604
2025-10-31,0.14285714285714285,0.5475840090448881,0.6051317356081356,-0.46227459275099275,7,4.142857142857143,419.2922807536781
2025-11-12,1.0,0.5772513215855907,0.646124308581708,0.3538756914182921,13,3.769230769230769,102.31083244824275
2025-11-16,0.14285714285714285,0.0925398118725993,0.11389129868516108,0.02896584417198178,7,8.571428571428571,199.13905664546115
2025-11-18,0.0,0.011418204062828473,0.016967253101591025,-0.016967253101591025,11,9.0,626.431324096097
2025-11-20,0.6666666666666666,0.7187990761953914,0.7072119682870032,-0.040545301620336524,9,3.6666666666666665,1243.1371244067138
2025-11-22,0.45454545454545453,0.3604302349049374,0.36842296549216696,0.08612248905328755,11,5.636363636363637,1042.5490586393248
2025-11-23,0.25,0.3930727506539057,0.3829783147534727,-0.13297831475347272,4,5.75,1319.7627383397867
2025-11-25,0.6666666666666666,0.6582665760933272,0.6580486166617547,0.008618050004911929,3,4.0,1119.2027813724862
2025-12-02,0.9333333333333333,0.7130781108369517,0.7575494990830817,0.17578383425025165,15,3.1333333333333333,432.1015903613276
2025-12-07,0.5,0.6801110225699901,0.7420043858572082,-0.24200438585720815,6,3.1666666666666665,308.0985285060098
2025-12-10,0.16666666666666666,0.11674114325680228,0.14503240621376293,0.02163426045290376,12,7.333333333333333,255.56525743115597
2025-12-14,0.25,0.17339748058553875,0.19633402725856208,0.05366597274143791,12,7.0,582.0893788878212
2025-12-15,0.9,0.8386167565473027,0.8341685285559478,0.06583147144405213,10,2.7,1128.600418237162
2026-01-11,0.6666666666666666,0.5481462159607271,0.6580486166617547,0.008618050004911929,3,4.0,25.868331568617453
2026-01-17,0.18181818181818182,0.3220553300910821,0.40914115417940294,-0.22732297236122118,11,5.2727272727272725,34.475817139422816
2026-02-04,0.7647058823529411,0.5975757232930111,0.6696014954179219,0.0951043869350193,17,3.588235294117647,31.904871563241418
2026-02-08,1.0,0.5652069250473931,0.6580486166617547,0.34195138333824526,1,4.0,189.34573128276006
2026-02-11,0.7142857142857143,0.6168705841234157,0.6996514529212075,0.014634261364506804,7,3.7142857142857144,135.3708414235743
2026-02-14,0.3076923076923077,0.40882830310200846,0.4901296415883285,-0.18243733389602082,13,4.846153846153846,163.33358266168779
2026-02-21,0.6666666666666666,0.6715736045683324,0.7448519126371966,-0.07818524597052996,6,3.5,198.85698765047388
2026-02-24,0.0,0.32722093919131096,0.4284486946252726,-0.4284486946252726,4,5.0,185.9040055991359
2026-02-28,0.5833333333333334,0.4279465635837949,0.49327412991826675,0.09005920341506662,12,4.416666666666667,170.1272666687695
2026-03-02,0.125,0.4399287282543033,0.49520610447396035,-0.37020610447396035,8,5.5,383.57575826084775
2026-03-04,0.625,0.40810556929449626,0.45443629706007216,0.17056370293992787,16,4.9375,544.8443308332158
2026-03-09,0.25,0.43823906607973745,0.5049820019707666,-0.25498200197076665,12,4.666666666666667,511.24694474564984
2026-03-13,0.25,0.3105521758835792,0.35023889039295963,-0.10023889039295963,8,6.0,460.69032570716666
2026-03-16,0.5,0.4811765722774952,0.5432486556435137,-0.043248655643513656,4,4.5,540.5844053764432
2026-03-21,0.0,0.3389675488467169,0.4284486946252726,-0.4284486946252726,9,5.0,310.9454729432289
2026-03-23,0.7727272727272727,0.5375509443106974,0.5724311138051195,0.20029615892215322,22,4.181818181818182,428.715989745183
2026-03-27,0.11764705882352941,0.24499645660249716,0.29408249560947414,-0.17643543678594473,17,5.823529411764706,574.3376079444358
2026-03-30,0.45454545454545453,0.6372167849570313,0.6603301650253856,-0.20578471047993105,11,3.8181818181818183,819.7719848176087
2026-04-03,0.75,0.7802269591195136,0.809284376292203,-0.05928437629220291,16,2.875,581.5020042114253
2026-04-05,0.0,0.020357710034190436,0.028706002099619796,-0.028706002099619796,13,9.307692307692308,565.2834812056823
2026-04-09,0.375,0.6202157470226355,0.6254865891464871,-0.25048658914648714,8,3.875,1066.426424896602
2026-04-12,0.0625,0.07645250260313353,0.08922865088090935,-0.026728650880909345,16,8.4375,803.6760326567717
2026-04-18,0.2,0.5916193478568774,0.6121286322544582,-0.4121286322544583,5,4.2,926.0605681514742
2026-04-20,0.7142857142857143,0.5902477101164469,0.6252486277994002,0.08903708648631414,7,4.142857142857143,773.0656220559973
2026-04-23,0.26666666666666666,0.5771753469733034,0.6221554061529461,-0.35548873948627946,15,4.066666666666666,594.5338927039277
2026-04-25,0.35,0.4567557532589074,0.4882888619077635,-0.13828886190776343,20,4.7,674.7676079649578
2026-04-27,0.6666666666666666,0.6425859485445496,0.6580486166617547,0.008618050004911929,3,4.0,956.1152875589863
2026-04-29,0.18181818181818182,0.6775972734577521,0.7069329026029098,-0.5251147207847279,11,3.6363636363636362,760.1090673507343
